time S11 S22 S12 LE11 LE22 LE12
0.0 0.0 -9797112.85316 0.0 0.0 0.0 0.0
0.4 -10419821.7031 -9797112.85316 -17922.5315871 -0.000481488548268 -0.040821994520255166 -2.63855808443e-05
0.8 -10430289.2739 -14245992.4569 25949.3788715 -0.000280709595116 -0.08338160893905114 -2.92376193825e-05
1.2 -10439013.3809 -18353808.2095 83070.1382524 -5.7737473456e-05 -0.12783337150988502 -4.09157904855e-05
1.6 -10467688.7693 -22056693.6633 79561.5633438 0.000203630451295 -0.1743533871447779 -6.87586775955e-05
2.0 -10423628.5754 -25213957.9262 103312.204676 0.000532224975762 -0.22314355131421 -9.88184846312e-05
2.4 -10532262.7207 -27914334.0435 20532.1551614 0.000926640322673 -0.2744368457017606 -0.000126634400006
2.8 -10629293.5743 -29997244.37 11012.9656971 0.00142502101173 -0.3285040669720364 -0.000155591549693
3.2 -10670094.3594 -32049328.6033 -33136.0838103 0.00191593591547 -0.38566248081198506 -0.000184674317326
3.6 -10610345.358 -34120151.8427 -26791.5193508 0.00242076399685 -0.44628710262842003 -0.000204803343313
4.0 -10503818.1987 -36029272.5748 -58261.3485784 0.00296730564415 -0.5108256237659913 -0.000223203623683
4.4 -10486498.7286 -37850831.0988 -48114.1088079 0.00356124083881 -0.5798184952529428 -0.000239285716775
4.8 -10438182.1417 -39711545.3459 -59718.8711114 0.00414444801024 -0.6539264674066646 -0.0002626965863
5.2 -10506687.1694 -41459260.8183 -53827.1880432 0.00477817372622 -0.7339691750802012 -0.000287647503309
5.6 -10558328.9566 -43100439.4596 49867.0421951 0.00545720591287 -0.820980552069831 -0.000328606384368
6.0 -10560529.221 -44408474.0184 8146.91909455 0.0062228707556 -0.916290731874156 -0.000360070889647
6.4 -10560649.2648 -45915154.6062 12771.0070769 0.00696459508259 -1.0216512475319826 -0.000420577386976
6.8 -10557193.6294 -47033683.5101 71412.1584487 0.00775243483801 -1.139434283188366 -0.000461095089172
7.2 -10535874.6394 -48262371.768 105310.647527 0.00851908317211 -1.2729656758128887 -0.000502466765006
7.6 -10587223.0709 -49515320.7238 135118.769442 0.00931906835067 -1.4271163556401472 -0.000556602837115
8.0 -10525504.9398 -50465969.7867 139856.595491 0.0101424403873 -1.609437912434102 -0.000611831616695
8.4 -10464394.1944 -51294483.9135 158245.996193 0.0109093359902 -1.7837912995788803 -0.00066673646106
8.8 -10326200.6376 -51604692.3669 120887.524139 0.0115896643099 -1.937941979406139 -0.000722531977706
9.2 -10127337.3985 -51711317.2735 94703.9896959 0.0120810009242 -2.0557250150625226 -0.000759140216861
9.6 -9986991.55336 -51701027.9838 80523.4514771 0.0124190637129 -2.1202635362000937 -0.000778194630578
10.0 -9829489.99484 -51281385.9696 55724.5813691 0.0126100391036 -2.1202635362000937 -0.000781494028632
10.4 -9717407.60503 -50835041.7297 41255.1702956 0.0126149593014 -2.0557250150625226 -0.000787708412445
10.8 -9578319.29187 -50048459.1464 23979.706799 0.0124708860989 -1.9379419794061383 -0.000788883252808
11.2 -9423642.23992 -48976552.9346 8560.59426157 0.0121821919903 -1.7837912995788803 -0.000776753418724
11.6 -9275822.01352 -47628004.2253 -9143.59022829 0.0117367630947 -1.609437912434102 -0.000756663598096
12.0 -9123379.5259 -45957937.927 -26350.7391686 0.0111447638438 -1.4271163556401472 -0.000729088645825
12.4 -9066094.98999 -44295920.7823 -47250.2735266 0.0104453210717 -1.2729656758128884 -0.000698114658402
12.8 -9054731.74543 -42696611.4735 -72616.5788412 0.00971608347638 -1.1394342831883657 -0.000663261247332
13.2 -9058148.03082 -41150720.847 -104482.453168 0.00897643672418 -1.0216512475319826 -0.000624543414717
13.6 -9049312.64184 -39528368.5116 -127536.880229 0.0082573482533 -0.916290731874156 -0.000584949493096
14.0 -9032674.08281 -37909438.1078 -153863.314931 0.00753942728105 -0.820980552069831 -0.000547650771559
14.4 -9038881.03585 -36396689.5455 -171908.83804 0.00679551324061 -0.7339691750802011 -0.000512788578769
14.8 -9046098.09808 -34717351.7861 -173166.78551 0.00610537062934 -0.6539264674066644 -0.000474136571674
15.2 -9048194.14837 -32962213.9527 -161767.969526 0.0054254125118 -0.5798184952529428 -0.00043586455787
15.6 -9066323.35092 -31197755.4052 -149973.231287 0.00475493610696 -0.5108256237659913 -0.000394717492244
16.0 -9075020.51822 -29412385.7121 -144372.998518 0.00409824808155 -0.44628710262842003 -0.000353276914078
16.4 -9104395.52859 -27553220.5179 -117716.3222 0.00347836654262 -0.3856624808119854 -0.000312781199927
16.8 -9156310.43316 -25672310.927 -112474.06952 0.00288037630272 -0.3285040669720364 -0.000269740726802
17.2 -9185714.19335 -23744540.4599 -93816.209636 0.00231793536526 -0.27443684570176086 -0.000235922759996
17.6 -9252345.94125 -21766401.1158 -102919.686287 0.00178002116227 -0.22314355131421 -0.000200262761972
18.0 -9285858.65226 -19580086.3792 -92479.7425678 0.00128190406177 -0.1743533871447782 -0.000163793320664
18.4 -9347726.52636 -17258640.3927 -88491.6060172 0.000810466100338 -0.12783337150988539 -0.000130589471748
18.8 -9363115.22014 -14701937.5241 -109172.418452 0.000377159350849 -0.08338160893905137 -9.9760183601e-05
19.2 -9428699.20631 -11879893.7054 -157420.400392 -3.64762902086e-06 -0.04082199452025551 -7.05819140837e-05
19.6 -9552900.21814 -8499236.91978 -144165.894147 -0.000302002988689 -2.2204460492503136e-16 -4.50399685183e-05
20.0 -9622737.61212 -4867921.25992 -118744.213483 -0.000539000856974 0.039220713153280906 -2.45539903587e-05
