time S11 S22 S12 LE11 LE22 LE12
0.0 0.0 -32993049.6446 0.0 0.0 0.0 0.0
0.1 -7626018.37361 -32993049.6446 159555.33533 1.74961002924e-05 -0.000466243255185 -1.24888079022e-05
0.2 -8631533.36049 -64986418.6383 206992.152468 0.000179975823466 -0.000969071133845 -2.93894956052e-05
0.3 -9588116.55731 -94298906.7939 171880.191456 0.00041576217183 -0.00146432793535 -6.01447128932e-05
0.4 -10476145.5695 -120939830.173 139263.399599 0.000725582165167 -0.00194704732856 -0.000100275105798
0.5 -11186792.0348 -145667330.674 143605.539199 0.00110253978989 -0.00242206926477 -0.000140592037509
0.6 -11757367.9134 -168842771.721 129531.931874 0.00155157060331 -0.00289493114453 -0.000183713497634
0.7 -12294793.8967 -190924267.357 61677.1327134 0.00205392775107 -0.00336192918978 -0.000231035193193
0.8 -12791111.729 -212038049.276 216763.298929 0.00262095135375 -0.00382886298026 -0.000279164327087
0.9 -13321006.8144 -232236169.019 238727.213412 0.00324330104949 -0.00429083772674 -0.000330697038628
1.0 -13780425.1959 -251812524.633 314633.683391 0.00392369048268 -0.00475210198782 -0.000387163294775
1.1 -14244835.2715 -271287913.393 455076.366658 0.00466371124549 -0.00522328294066 -0.000442567106206
1.2 -14707541.2447 -290248745.43 645163.24507 0.00545416377808 -0.00569434350899 -0.000504354361208
1.3 -15127433.2583 -308769829.043 839699.975313 0.00628736647448 -0.00616873318847 -0.000569799616852
1.4 -15539056.1983 -326791349.809 1088742.10742 0.00716452105174 -0.00664450542254 -0.000638688921021
1.5 -15952181.8004 -344121440.104 1228646.79424 0.00808374594405 -0.00711945462459 -0.000713757269883
1.6 -16354361.9449 -361106218.961 1286121.23295 0.00902774973849 -0.00759229581177 -0.000793084302239
1.7 -16776534.7723 -377688499.295 1544021.95601 0.010016538213 -0.00806681662691 -0.000874330862907
1.8 -17154780.5483 -393725503.382 1755412.84549 0.0110497722575 -0.00854078970684 -0.00095873160367
1.9 -17513463.9445 -409888615.934 1859302.67617 0.012103763212 -0.0090178689139 -0.00103960799886
2.0 -17955140.3978 -425841213.645 1911671.39787 0.0131733724518 -0.00949081253441 -0.00112149226749
2.1 -18348306.5693 -441415929.635 2067244.77197 0.0142824346504 -0.00996964817013 -0.00120450481619
2.2 -18630198.2037 -456397625.584 2243862.49744 0.0154215066302 -0.0104454568408 -0.00129131858659
2.3 -18915112.1832 -470433295.27 2403875.35464 0.0166031416106 -0.0109135410355 -0.00138338200424
2.4 -19195413.2187 -484607568.845 2703493.67573 0.0178003215062 -0.011394974377 -0.00147190942006
2.5 -19480927.5776 -498524466.178 2765547.13139 0.0190320550653 -0.0118777150471 -0.0015679053289
2.6 -19767797.0273 -511932972.635 2807759.10257 0.0203257957782 -0.0123629210023 -0.00165568438858
2.7 -20034562.6741 -524288940.596 2715953.05541 0.021672452028 -0.0128408920437 -0.0017470930903
2.8 -20261418.2017 -536026286.858 2665699.52418 0.0230889154386 -0.0133230431804 -0.0018358702856
2.9 -20578715.0459 -546665263.518 2155676.52857 0.0244720971203 -0.0137771838718 -0.00193735143386
3.0 -21084091.3447 -556946076.858 1529602.8841 0.0258775250954 -0.0142291170002 -0.00205393470603
3.1 -21653779.9063 -565902172.872 1210412.00253 0.0273465869811 -0.0146694929376 -0.00217468985456
3.2 -22070393.8434 -575383711.756 1335542.14051 0.0288656900698 -0.0151223533202 -0.00227396528463
3.3 -22373767.3247 -583625226.687 1426835.27604 0.0304977402257 -0.0155879984319 -0.00239138500553
3.4 -23047503.066 -587015956.708 856097.679987 0.0321747492748 -0.0159879264166 -0.00259140895724
3.5 -23098903.3071 -592663296.173 1018182.26846 0.0339489836821 -0.0164692399384 -0.00273394800285
3.6 -23252697.9985 -598977875.607 1009383.96334 0.0358054808568 -0.0169611968497 -0.00285002657096
3.7 -23446299.9195 -605182304.082 841082.428335 0.0377234338459 -0.0174783596822 -0.0029720133761
3.8 -23926415.4223 -610897572.082 820967.099494 0.0397481599677 -0.0180230283972 -0.00310560073098
3.9 -24283564.3577 -617071994.459 362836.372713 0.0417903916333 -0.0185640085448 -0.00322458802239
4.0 -24640710.057 -621791697.03 333343.389627 0.0439208278693 -0.0190977728015 -0.00334533144499
4.1 -24882732.9131 -626736391.977 175755.75799 0.0460980535164 -0.019643148084 -0.00345271266206
4.2 -25329154.3801 -631052530.725 401580.807063 0.0483251792533 -0.0201920177995 -0.00355918066572
4.3 -25918574.993 -635443915.889 550367.244032 0.0506293503351 -0.0207456635038 -0.00367230000295
4.4 -26404249.4117 -639127295.743 569700.212288 0.0529886192171 -0.0212898956681 -0.00379354685097
4.5 -26982193.1578 -642379391.74 556042.233168 0.0553842705304 -0.0218345368015 -0.00389532002522
4.6 -27642057.7784 -645629514.373 307049.502804 0.057815903491 -0.0223722022854 -0.0039919683318
4.7 -28116444.558 -648142463.014 223790.14614 0.0602848429429 -0.0229195163115 -0.00408822793736
4.8 -28564417.9277 -651905642.799 -94609.9796067 0.0627541134325 -0.0234718250911 -0.00419590870024
4.9 -29095914.8618 -655341493.789 -694755.399965 0.0652930979458 -0.0240289279173 -0.00429854042158
5.0 -32121222.3023 -655834629.224 -660030.982957 0.0680085185126 -0.0246108165836 -0.00437859259015
