time dIndex x y area porePressure
f i f f f f
 2.0000e+000 572497  2.9203e+000  2.9203e+000  9.8813e-324  0.0000e+000
 2.0000e+000 378507  2.7772e-001  2.7772e-001  1.9763e-323  0.0000e+000
 2.0000e+000 371727  1.0033e-001  1.0033e-001  1.8423e-318  0.0000e+000
 2.0000e+000 378178  1.8262e-001  1.8262e-001  0.0000e+000  0.0000e+000
 2.0000e+000 377338  4.9788e-001  4.9788e-001  1.8696e-318  0.0000e+000
 2.0000e+000 378099  5.2598e-001  5.2598e-001  1.9763e-323  0.0000e+000
 2.0000e+000 369485  2.5383e-001  2.5383e-001  1.8299e-318  0.0000e+000
 2.0000e+000 377770  2.3524e-001  2.3524e-001  0.0000e+000  0.0000e+000
 2.0000e+000 375676  8.8855e-002  8.8855e-002  1.9763e-323  0.0000e+000
 2.0000e+000 377419  5.3710e-001  5.3710e-001  0.0000e+000  0.0000e+000
 2.0000e+000 368647  2.8961e-001  2.8961e-001  1.8218e-318  0.0000e+000
 2.0000e+000 377187  5.0975e-001  5.0975e-001  0.0000e+000  0.0000e+000
 2.0000e+000 366687  2.6523e-001  2.6523e-001  1.8153e-318  0.0000e+000
 2.0000e+000 377059  1.7357e-001  1.7357e-001  1.8636e-318  0.0000e+000
 2.0000e+000 369846  4.7767e-001  4.7767e-001  1.9763e-323  0.0000e+000
 2.0000e+000 376580  1.8659e-001  1.8659e-001  0.0000e+000  0.0000e+000
 2.0000e+000 368847  1.7075e-001  1.7075e-001  1.8229e-318  0.0000e+000
 2.0000e+000 376202  3.3244e-001  3.3244e-001  0.0000e+000  0.0000e+000
 2.0000e+000 374986  1.9668e-001  1.9668e-001  1.8548e-318  0.0000e+000
 2.0000e+000 376027  3.9630e-001  3.9630e-001  0.0000e+000  0.0000e+000
 2.0000e+000 373353  1.4562e-001  1.4562e-001  1.8450e-318  0.0000e+000
 2.0000e+000 375548  3.1880e-001  3.1880e-001  0.0000e+000  0.0000e+000
 2.0000e+000 370722  3.0993e-001  3.0993e-001  1.8347e-318  0.0000e+000
 2.0000e+000 375268  4.7372e-001  4.7372e-001  1.8549e-318  0.0000e+000
 2.0000e+000 365655  4.3325e-001  4.3325e-001  0.0000e+000  0.0000e+000
 2.0000e+000 373777  7.7854e-001  7.7854e-001  0.0000e+000  0.0000e+000
 2.0000e+000 364861  4.8897e-001  4.8897e-001  1.8079e-318  0.0000e+000
 2.0000e+000 373225  7.5765e-001  7.5765e-001  1.8447e-318  0.0000e+000
 2.0000e+000 357881  6.2115e-001  6.2115e-001  1.7689e-318  0.0000e+000
 2.0000e+000 373025  6.1565e-001  6.1565e-001  1.8434e-318  0.0000e+000
 2.0000e+000 369765  2.2123e-001  2.2123e-001  1.8306e-318  0.0000e+000
 2.0000e+000 372673  7.5962e-001  7.5962e-001  0.0000e+000  0.0000e+000
 2.0000e+000 363666  6.9139e-001  6.9139e-001  0.0000e+000  0.0000e+000
 2.0000e+000 372105  6.6614e-001  6.6614e-001  1.8389e-318  0.0000e+000
 2.0000e+000 369206  6.2552e-001  6.2552e-001  1.8248e-318  0.0000e+000
 2.0000e+000 371063  5.3006e-001  5.3006e-001  1.8348e-318  0.0000e+000
 2.0000e+000 364074  7.9562e-001  7.9562e-001  0.0000e+000  0.0000e+000
 2.0000e+000 370982  7.9185e-001  7.9185e-001  1.9763e-323  0.0000e+000
 2.0000e+000 363502  6.8837e-001  6.8837e-001  1.7979e-318  0.0000e+000
 2.0000e+000 370854  4.7373e-001  4.7373e-001  0.0000e+000  0.0000e+000
 2.0000e+000 364991  7.2325e-001  7.2325e-001  0.0000e+000  0.0000e+000
 2.0000e+000 369925  7.8733e-001  7.8733e-001  0.0000e+000  0.0000e+000
 2.0000e+000 361191  7.0079e-001  7.0079e-001  1.7884e-318  0.0000e+000
 2.0000e+000 369334  1.0077e+000  1.0077e+000  0.0000e+000  0.0000e+000
 2.0000e+000 362394  7.5362e-001  7.5362e-001  1.7912e-318  0.0000e+000
 2.0000e+000 369078  1.0339e+000  1.0339e+000  1.8242e-318  0.0000e+000
 2.0000e+000 360379  8.1459e-001  8.1459e-001  1.7821e-318  0.0000e+000
 2.0000e+000 368320  3.7550e-001  3.7550e-001  1.8208e-318  0.0000e+000
 2.0000e+000 366077  6.2262e-001  6.2262e-001  1.8129e-318  0.0000e+000
 2.0000e+000 368239  1.2040e+000  1.2040e+000  1.9763e-323  0.0000e+000
 2.0000e+000 355465  9.7002e-001  9.7002e-001  0.0000e+000  0.0000e+000
 2.0000e+000 368111  1.1786e+000  1.1786e+000  0.0000e+000  0.0000e+000
 2.0000e+000 357201  8.9731e-001  8.9731e-001  0.0000e+000  0.0000e+000
 2.0000e+000 367706  5.9645e-001  5.9645e-001  1.8173e-318  0.0000e+000
 2.0000e+000 366536  3.7270e-001  3.7270e-001  0.0000e+000  0.0000e+000
 2.0000e+000 366408  7.9759e-001  7.9759e-001  1.8110e-318  0.0000e+000
 2.0000e+000 357073  9.0852e-001  9.0852e-001  1.7649e-318  0.0000e+000
 2.0000e+000 365527  9.1512e-001  9.1512e-001  1.8067e-318  0.0000e+000
 2.0000e+000 355887  9.0385e-001  9.0385e-001  1.7602e-318  0.0000e+000
 2.0000e+000 365399  7.7975e-001  7.7975e-001  1.8060e-318  0.0000e+000
 2.0000e+000 362522  5.4798e-001  5.4798e-001  1.7918e-318  0.0000e+000
 2.0000e+000 365119  9.0374e-001  9.0374e-001  1.8048e-318  0.0000e+000
 2.0000e+000 364632  8.7246e-001  8.7246e-001  1.8021e-318  0.0000e+000
 2.0000e+000 364504  1.0412e+000  1.0412e+000  0.0000e+000  0.0000e+000
 2.0000e+000 356468  1.2028e+000  1.2028e+000  1.7628e-318  0.0000e+000
 2.0000e+000 363995  1.0109e+000  1.0109e+000  1.9763e-323  0.0000e+000
 2.0000e+000 359576  6.0590e-001  6.0590e-001  1.7798e-318  0.0000e+000
 2.0000e+000 363587  1.0300e+000  1.0300e+000  1.9763e-323  0.0000e+000
 2.0000e+000 359493  8.8060e-001  8.8060e-001  1.7781e-318  0.0000e+000
 2.0000e+000 363002  1.0556e+000  1.0556e+000  0.0000e+000  0.0000e+000
 2.0000e+000 354632  1.2829e+000  1.2829e+000  1.7552e-318  0.0000e+000
 2.0000e+000 362650  1.2514e+000  1.2514e+000  0.0000e+000  0.0000e+000
 2.0000e+000 356017  1.0313e+000  1.0313e+000  0.0000e+000  0.0000e+000
 2.0000e+000 362266  1.3245e+000  1.3245e+000  1.7905e-318  0.0000e+000
 2.0000e+000 353703  1.2097e+000  1.2097e+000  1.7511e-318  0.0000e+000
 2.0000e+000 361672  8.0742e-001  8.0742e-001  0.0000e+000  0.0000e+000
 2.0000e+000 361112  1.0162e+000  1.0162e+000  1.9763e-323  0.0000e+000
 2.0000e+000 360984  1.0650e+000  1.0650e+000  0.0000e+000  0.0000e+000
 2.0000e+000 358431  1.2166e+000  1.2166e+000  1.7736e-318  0.0000e+000
 2.0000e+000 360511  8.4516e-001  8.4516e-001  1.7822e-318  0.0000e+000
 2.0000e+000 358743  1.1084e+000  1.1084e+000  1.7755e-318  0.0000e+000
 2.0000e+000 359657  1.1250e+000  1.1250e+000  1.7783e-318  0.0000e+000
 2.0000e+000 357623  7.5226e-001  7.5226e-001  1.7714e-318  0.0000e+000
 2.0000e+000 358664  1.6074e+000  1.6074e+000  1.9763e-323  0.0000e+000
 2.0000e+000 349705  1.3140e+000  1.3140e+000  1.7284e-318  0.0000e+000
 2.0000e+000 358009  1.4821e+000  1.4821e+000  0.0000e+000  0.0000e+000
 2.0000e+000 348720  1.3896e+000  1.3896e+000  1.7251e-318  0.0000e+000
 2.0000e+000 357753  1.3497e+000  1.3497e+000  1.7683e-318  0.0000e+000
 2.0000e+000 353423  1.0236e+000  1.0236e+000  1.7501e-318  0.0000e+000
 2.0000e+000 356553  1.5999e+000  1.5999e+000  1.7629e-318  0.0000e+000
 2.0000e+000 350143  1.3900e+000  1.3900e+000  1.7347e-318  0.0000e+000
 2.0000e+000 355017  1.6396e+000  1.6396e+000  1.7553e-318  0.0000e+000
 2.0000e+000 351327  1.4983e+000  1.4983e+000  1.7394e-318  0.0000e+000
 2.0000e+000 354737  1.8424e+000  1.8424e+000  0.0000e+000  0.0000e+000
 2.0000e+000 349023  1.5631e+000  1.5631e+000  1.7282e-318  0.0000e+000
 2.0000e+000 353985  1.5368e+000  1.5368e+000  0.0000e+000  0.0000e+000
 2.0000e+000 352188  1.3456e+000  1.3456e+000  1.7434e-318  0.0000e+000
 2.0000e+000 353344  1.5353e+000  1.5353e+000  1.9763e-323  0.0000e+000
 2.0000e+000 347307  1.7035e+000  1.7035e+000  0.0000e+000  0.0000e+000
